productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Birkin Handbag Sanguine Togo with Palladium Hardware 35,Hermes,"
            $13,965
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-togo-with-palladium-hardware-3555459165,Very good,". Minor wear on base corners, creasing on exterior, light cracking on opening trim corner, and handle wax edges. Minimal wear in interior, scratches on hardware.",,"Leather Hermes Color: Sanguine (Red) Interior Material: Leather Hardware Color: Palladium Brand Code: O Square (2011) Clair Code: HB.HM.BIK.RDPHW.35 Item Number: 55459/165"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-165_20Hermes_20Birkin_20Handbag_20Red_20Togo_20with_20Pall_2D_0002_grande.jpg?v=1588011974"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13965"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-togo-with-palladium-hardware-3555459165?variant=31604965310534""
            }}
</script>
",Palladium,"Keys, Lock, Rain Coat, Clochette",O Square (2011),"Handle Drop 5&quot;, Height 10&quot;, Width 13.5&quot;, Depth 7.5&quot;",55459/165,HB.HM.BIK.RDPHW.35 
Bourlingue Messenger Bag Clemence,Hermes,"
            $3,500
        ",/collections/hermes/products/handbags-hermes-bourlingue-messenger-bag-clemence55588159,Great,". Minor wear on base corners, slight piling on strap. Scratches on hardware.",Blue,Leather,Gold,Dust Bag,R Square (2014),"Height 11&quot;, Width 13&quot;, Depth 5&quot;, Strap Drop 10-17&quot;",55588/159,HB.HM.BLMG.CM 
Birkin Handbag Rouge H Buffalo Skipper with Gold Hardware 35,Hermes,"
            $13,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-buffalo-skipper-with-gold-hardware-3555459172,Great,". Creasing on exterior, minimal wear on base corners, light cracking on opening corner wax edges. Scuffs and slight wear in interior, scratches on hardware.",,"Leather Hermes Color: Rouge H (Red) Interior Material: Leather Hardware Color: Gold Brand Code: E Square (2001) Clair Code: HB.HM.BIK.REGW.35 Item Number: 55459/172"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-172_20Hermes_20Birkin_20Handbag_20Red_20Buffalo_20Skippe_2D_0002_grande.jpg?v=1588011984"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-buffalo-skipper-with-gold-hardware-3555459172?variant=31604965376070""
            }}
</script>
",Gold,"Keys, Lock, Clochette",E Square (2001),"Handle Drop 5&quot;, Height 11&quot;, Width 13.5&quot;, Depth 7.5&quot;",55459/172,HB.HM.BIK.REGW.35 
Candy Birkin Handbag Epsom 30,Hermes,"
            $15,000
        ",/collections/hermes/products/handbags-hermes-candy-birkin-handbag-epsom-30547106,Very good,". Heavy wear on base corners, scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Rose Jaipur (Pink) Interior Material: Leather Hardware Color: Permabrass Brand Code: P Square (2012) Clair Code: HB.HM.CBIK.EPSM.30 Item Number: 54710/6"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-6_20Hermes_20Candy_20Birkin_20Handbag_20Epsom_2030_2D_0002_grande.jpg?v=1588011861"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""15000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-candy-birkin-handbag-epsom-30547106?variant=31604954660934""
            }}
</script>
",Permabrass,"Keys, Lock, Clochette",P Square (2012),"Handle Drop 3.5&quot;, Height 9.5&quot;, Width 12&quot;, Depth 6&quot;",54710/6,HB.HM.CBIK.EPSM.30 
Birkin Handbag Rouge H Chamonix with Palladium Hardware 35,Hermes,"
            $14,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-chamonix-with-palladium-hardware-355471014,Fair,". Touch up on base corners, minor creasing and scuffs on exterior, wear on opening edges. Moderate splitting and wear on handle wax edges, light scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Rouge H (Red) Interior Material: Leather Hardware Color: Palladium Brand Code: E Square (2001) Clair Code: HB.HM.BIK.RCPH.35 Item Number: 54710/14"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-14_20Hermes_20Birkin_20Handbag_20Red_20Chamonix_20with_20P_2D_0002_grande.jpg?v=1588011937"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-chamonix-with-palladium-hardware-355471014?variant=31604964130886""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",E Square (2001),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",54710/14,HB.HM.BIK.RCPH.35 
Birkin Handbag Rose Magnolia Clemence with Palladium Hardware 30,Hermes,"
            $15,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-pink-clemence-with-palladium-hardware-30559441,Great,". Minor wear on base corners, slight creasing on exterior, scratches on hardware.",,"Leather Hermes Color: Rose Magnolia (Pink) Interior Material: Leather Hardware Color: Palladium Brand Code: C (2018) Clair Code: HB.HM.BIK.PNPH.30 Item Number: 55944/1"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55944-1_20Hermes_20Birkin_20Handbag_20Pink_20Clemence_20with_20P_2D_0002_grande.jpg?v=1588012438"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""15000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-pink-clemence-with-palladium-hardware-30559441?variant=31604994408518""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",C (2018),"Handle Drop 3.5&quot;, Height 9&quot;, Width 11.5&quot;, Depth 6&quot;",55944/1,HB.HM.BIK.PNPH.30 
Birkin Handbag Etoupe Togo with Palladium Hardware 30,Hermes,"
            $17,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-grey-togo-with-palladium-hardware-30547104,Great,". Small nick and minor wear on base corner, light wear on opening corner, slight creasing near base. Minimal wear in interior, faint scratches on hardware.",,"Leather Hermes Color: Etoupe (Gray) Interior Material: Leather Hardware Color: Palladium Brand Code: X (2016) Clair Code: HB.HM.BIK.GTTPH.30 Item Number: 54710/4"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-4_20Hermes_20Birkin_20Handbag_20Grey_20Togo_20with_20Palla_2D_0002_grande.jpg?v=1588012981"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""17000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-grey-togo-with-palladium-hardware-30547104?variant=31605029535814""
            }}
</script>
",Palladium,No Accessories,X (2016),"Handle Drop 4&quot;, Height 9&quot;, Width 12&quot;, Depth 6&quot;",54710/4,HB.HM.BIK.GTTPH.30 
So Kelly Bag Togo 22,Hermes,"
            $4,500
        ",/collections/hermes/products/handbags-hermes-so-kelly-bag-togo-2255969179,Very good,". Wear on base corners, moderate creasing on base. Heavy cracking and splitting on flap closure, strap, and opening trim wax edges, scratches on hardware.",,"Leather Hermes Color: Capucine (Red) Interior Material: Leather Hardware Color: Palladium Brand Code: Q Square (2013) Clair Code: HB.HM.SOKE.TG.22 Item Number: 55969/179"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55969-179_20Hermes_20So_20Kelly_20Bag_20Togo_2022_2D_0002_grande.jpg?v=1588013265"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""4500"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-so-kelly-bag-togo-2255969179?variant=31605043822662""
            }}
</script>
",Palladium,No Accessories,Q Square (2013),"Handle Drop 8-9&quot;, Height 11.5&quot;, Width 9&quot;, Depth 5&quot;, Strap Drop 9-17&quot;",55969/179,HB.HM.SOKE.TG.22 
Kelly Handbag Iris Togo with Palladium Hardware 32,Hermes,"
            $13,410
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-purple-togo-with-palladium-hardware-32559141,Good,". Slight odor in interior. Moderate loss of shape on exterior, splitting on flap opening and handle wax edges. Creasing underneath flap, scratches on hardware.",,"Leather Hermes Color: Iris (Purple) Interior Material: Leather Hardware Color: Palladium Brand Code: N Square (2010) Clair Code: HB.HM.KY.RITPH.32 Item Number: 55914/1"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55914-1_20Hermes_20Kelly_20Handbag_20Purple_20Togo_20with_20Pall_2D_0002_grande.jpg?v=1588014231"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13410"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-purple-togo-with-palladium-hardware-32559141?variant=31605119189062""
            }}
</script>
",Palladium,"Keys, Lock, Dust Bag, Clochette, With Strap",N Square (2010),"Handle Drop 3.5&quot;, Height 9&quot;, Width 12.5&quot;, Depth 5&quot;, Strap Drop 17&quot;",55914/1,HB.HM.KY.RITPH.32 
Birkin Handbag Orange H Togo with Palladium Hardware 35,Hermes,"
            $15,455
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-orange-togo-with-palladium-hardware-3555174159,Great,". Minor wear on base corners, creasing near base, light scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Orange H (Orange) Interior Material: Leather Hardware Color: Palladium Brand Code: N Square (2010) Clair Code: HB.HM.BIK.OTOP.35 Item Number: 55174/159"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55174-159_20Hermes_20Birkin_20Handbag_20Orange_20Togo_20with_20P_2D_0002_grande.jpg?v=1588013871"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""15455"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-orange-togo-with-palladium-hardware-3555174159?variant=31605099298886""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",N Square (2010),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",55174/159,HB.HM.BIK.OTOP.35 
Birkin Handbag Feu Epsom with Gold Hardware 35,Hermes,"
            $14,500
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-orange-epsom-with-gold-hardware-35547102,Excellent,". Light wear on base corners, faint scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Feu (Orange) Interior Material: Leather Hardware Color: Gold Brand Code: O Square (2011) Clair Code: HB.HM.BIK.OEGH.35 Item Number: 54710/2"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-2_20Hermes_20Birkin_20Handbag_20Orange_20Epsom_20with_20Go_2D_0002_grande.jpg?v=1588013855"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14500"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-orange-epsom-with-gold-hardware-35547102?variant=31605098938438""
            }}
</script>
",Gold,"Keys, Lock, Clochette",O Square (2011),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",54710/2,HB.HM.BIK.OEGH.35 
Evelyne Crossbody Gen III Epsom PM,Hermes,"
            $3,170
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-iii-epsom-pm55969288,Great,". Minor wear on exterior edges, creasing near base, pilling and slight darkening on strap. Discoloration and light wear in interior, scratches on hardware.",Yellow,Leather,Palladium,With Strap,T (2015),"Height 10.5&quot;, Width 11&quot;, Depth 3&quot;, Strap Drop 18-27&quot;",55969/288,HB.HM.EVCIII.EPSM.PM 
Etriviere II Folder Pouch Maurice 29,Hermes,"
            $2,500
        ",/collections/hermes/products/handbags-hermes-etriviere-ii-folder-pouch-maurice-2955174212,Very good,". Wear on base and flap edges, moderate scuffs on closure trim, light indentations in interior, scratches on hardware.",Gray,Leather,Palladium,No Accessories,C (2018),"Height 9&quot;, Width 11&quot;, Depth 2&quot;",55174/212,HB.HM.ERTW.MAUR.29 
Jige Elan Clutch Swift 29,Hermes,"
            $2,970
        ",/collections/hermes/products/handbags-hermes-jige-elan-clutch-swift-2955969328,Excellent,. Faint indentations.,Red,Leather,,No Accessories,X (2016),"Height 6.5&quot;, Width 11&quot;, Depth 1&quot;",55969/328,HB.HM.JIELC.SW.29 
Evelyne Crossbody Gen I Toile and Leather GM,Hermes,"
            $1,840
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-i-toile-and-leather-gm55969187,Great,". Small glue stain on front, minor wear in interior, scratches on hardware.","Brown, Neutral","Canvas (Plain), Leather",Gold,With Strap,F Square (2002),"Height 12&quot;, Width 13&quot;, Depth 4&quot;, Strap Drop 18&quot;",55969/187,HB.HM.EVCI.TAL.GM 
Evelyne Crossbody Gen III Clemence PM,Hermes,"
            $2,820
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-iii-togo-pm559831,Very good,". Small marks and discoloration on front, minor pilling on strap, small stains and slight odor in interior, scratches on hardware.",Blue,Leather,Palladium,"Dust Bag, With Strap",X (2016),"Height 11&quot;, Width 11.5&quot;, Depth 4&quot;, Strap Drop 19-27&quot;",55983/1,
Bolide Paddock Leather and Twill 40,Hermes,"
            $4,070
        ",/collections/hermes/products/handbags-hermes-bolide-paddock-leather-and-twill-405386778,Very good,". Moderate scuffs on base, handles and leather trims, minor creasing on exterior near base, light wear in interior, scratches on hardware.","Black, Neutral","Leather, Canvas Plain",Palladium,"Keys, Lock, Clochette",T (2015),"Handle Drop 5&quot;, Height 15.5&quot;, Width 15.5&quot;, Depth 6&quot;",53867/78,HB.HM.BPD.LETW.40 
