prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL Diana Quilted CC Single Chain Shoulder Bag Red Velor,/collections/chanel/products/ao07597,898000,5140766,"W 9.6 "" x H 6.5 "" x D 3.1 ""
Strap Drop. 19.3 ""","Red
/
Velor","Authenticity Seal, Authenticity Card, Dust Bag, Box","There is feeling of use, suntanned and scuff.","Flap has scuff, good condition.",-,Smell of perfume.,AO07597
CHANEL CC Drawstring Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07594,298000,,"W 11.8 "" x H 12.6 "" x D 5.9 ""
Strap Drop. 18.1 ""","Black
/
Caviar Skin Leather",Pouch,"There is a little feeling of use, good condition.","There is feeling of use, scuff.",-,Smell of perfume.,AO07594
CHANEL CC Logos Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao07533,398000,3912644,"W 8.3 x H 9.8 x D 4.3 ""
Strap total length. 29.5 ""","Black
/
Caviar Skin Leather",Authenticity Seal,"There is a little feeling of use, good condition.","There is minor dirt, good condition.",-,-,AO07533
CHANEL Sport Line CC Logos Hand Bag Black Waterproofing Canvas,/collections/chanel/products/ao07530,168000,11546030,"W 14.6 x H 8.7 x D 7.9 ""
Shoulder Drop. 7.1 - 13.0 ""","Black
/
Waterproofing Canvas, Nylon","Authenticity Card, Shop Seal, Dust Bag","There is a little feeling of use, good condition.","There is minor discoloration, good condition.",-,-,AO07530
CHANEL CC Logos Chain Shoulder Bag Phone Case Black Caviar Skin,/collections/chanel/products/ao07527,128000,4671003,"W 3.1 x H 6.7 x D 1.2 ""
Shoulder Drop. 23.8 """,Black/ Caviar Skin Leather,"Authenticity Seal, Shop Seal","There is scuff, good condition.",There is feeling of use.,-,-,AO07527
CHANEL CC Logos Cosmetic Vanity Hand Bag Blue Denim,/collections/chanel/products/ao07497,248000,4762618,"W 5.9 "" x H 7.1 "" x D 5.1 ""
Handle Drop. 1.2 ""","Blue
/
Denim","Authenticity Seal, Authenticity Card, Shop Seal","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07497
CHANEL Quilted CC Fringe Shoulder Bag Beige Suede,/collections/chanel/products/ao07486,168000,3429637,"W 11.8 "" x H 8.7 "" x D 3.0 ""
Strap Drop. 16.1 ""","Beige
/
Suede, Leather","Authenticity Seal, Authenticity Card, Shop Seal","There is feeling of use, scuff and dirt.",Side is peeled.,-,-,AO07486
CHANEL Super Model CC Jumbo Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07485,348000,2789956,"W 17.7 "" x H 14.6 "" x D 7.1 ""
Strap Drop. 15.0 ""","Black
/
Caviar Skin Leather","Authenticity Seal(Scuff), Authenticity Card","There is feeling of use, scratches.

Pocket is dirt.","There is feeling of use, scuff and dirt.",Cushioning material between leather and leather has been shattered because of deterioration.,-,AO07485
CHANEL Kelly Quilted CC Logos Hand Bag Black,/collections/chanel/products/ao07423,368000,5570505," W 9.8 "" x H 7.1 "" x D 3.5 "" Handle Drop. 2.4 """," Black, Gold / Leather"," Authenticity Seal, Authenticity Card, Manual"," There is a little feeling of use, good condition.","There is a little feeling of use, Flap is scuff.", -, -, AO07423
CHANEL Classic Flap Jumbo Shoulder Bag Black Cotton,/collections/chanel/products/ao07411,368000,,"W 11.8 "" x H 7.9 "" x D 3.1 ""
Strap Drop.(Single) 23.6 ""
Strap Drop.(Double) 12.6 ""","Black
/
Cotton","Authenticity Seal(Peeled), Dust Bag","Bag is minor shapeless, good condition.","There is feeling of use, scuff and dirt.

Pocket is mold.",-,Strong smell of preservative.,AO07411
CHANEL Quilted Fringe CC Cross Body Shoulder Bag Red,/collections/chanel/products/ao07402,348000,317694830,"W 11.8 "" x H 7.1 "" x D 3.1 ""
Strap Drop. 18.9 ""","Red
/
Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag, Box",Very good condition.,Very good condition.,-,-,AO07402
CHANEL Quilted CC Single Chain Shoulder Bag Pink Satin,/collections/chanel/products/ao07399,328000,1825154,"W 7.1 "" x H 4.7 "" x D 2.2 ""
Strap Drop. 19.3 ""","Pink
/
Satin","Authenticity Seal, Authenticity Card, Dust Bag, Box","There is feeling of use, scuff and dirt.","There is feeling of use, Flap has minor dirt.",-,-,AO07399
CHANEL CC Logos Backpack Bag Black Caviar Skin,/collections/chanel/products/ao07370,498000,,"W 9.4 "" x H 11.4 "" x D 4.3 ""
Strap. 29.9 ""","Black
/
Caviar Skin Leather",-,"There is a little feeling of use, good condition.",There is feeling of use.,-,-,AO07370
CHANEL Diana Quilted CC Single Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07366,598000,2461746,"W 8.7 "" x H 5.7 "" x D 2.8 ""
Strap Drop. 19.7 ""","Black
/
Caviar Skin Leather",Authenticity Seal,"There is a little feeling of use, good condition.","There is feeling of use, scuff and dirt.",-,-,AO07366
CHANEL Quilted CC Single Chain Shoulder Bag Navy Caviar Skin,/collections/chanel/products/ao07364,298000,3241194,"W 8.7 "" x H 4.3 "" x D 2.4 ""
Strap Drop. 21.3 ""","Navy
/
Caviar Skin Leather","Authenticity Seal, Dust Bag","There is a little feeling of use, good condition.",There is feeling of use.,-,-,AO07364
CHANEL Quilted CC Single Chain Shoulder Bag Black Satin,/collections/chanel/products/ao07361,248000,1045134,"W 7.9 "" x H 6.3 "" x D 2.8 ""
Strap Drop. 16.9 ""","Black
/
Satin","Authenticity Seal, Authenticity Card, Dust Bag","There is a little feeling of use, good condition.","There is minor dirt, good condition.",-,-,AO07361
CHANEL Sports Line CC Logos Messenger Shoulder Bag Black,/collections/chanel/products/ao07319,148000,8448342,"W 15.0 x H 15.0 x D 3.1 ""
Shoulder Max Drop. 19.7 ""","Black
/
Canvas, Leather","Authenticity Seal, Dust Bag","There is a little feeling of use, good condition.

Shoulder has scuff, wrinkle and fluffing.",Very good condition.,-,-,AO07319
CHANEL Super Model Quilted CC Jumbo Chain Shoulder Bag Black,/collections/chanel/products/ao07262,348000,3463543,"W 17.7 "" x H 14.6 "" x D 7.1 ""
Strap Drop. 12.2 ""","Black
/
Leather",Authenticity Seal,"There is feeling of use, scuff.

Pocket is scuff and dirt.","There is feeling of use, scuff and dirt.",-,-,AO07262
CHANEL CC Chain Mobile Phone Case Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07260,89800,,"W 3.1 "" x H 6.7 "" x D 0.8 ""
Strap Drop. 24.8 ""","Black
/
Caviar Skin Leather",-,"There is feeling of use, Button is loose.",There is feeling of use.,-,-,AO07260
CHANEL Quilted CC Logos Fringe Single Chain Shoulder Bag Purple Suede,/collections/chanel/products/ao07193,298000,1864345,"W 6.3 x H 5.7 x D 4.3 ""
Shoulder Drop. 19.7 ""","Purple
/
Suede, Leather","Authenticity Card, Authenticity Seal, Dust Bag, Box",There is feeling of use.,"There is minor scuff, good condition.",-,-,AO07193
CHANEL V-Stitch Classic Flap Maxi Shoulder Bag Black Velvet,/collections/chanel/products/ao07189,598000,2924728,"W 13.8 x H 9.1 x D 3.9 ""
Shoulder Drop.(Single) 24.8 ""
Shoulder Drop.(Double) 13.4 ""","Black
/
Velvet","Authenticity Card, Authenticity Seal, Dust Bag","There is feeling of use, Chain has frayed.",There is feeling of use.,-,-,AO07189
CHANEL Quilted Classic Flap Jumbo Shoulder Bag Black Velvet,/collections/chanel/products/ao07188,598000,3069950,"W 12.2 x H 8.7 x D 3.5 ""
Shoulder Drop.(Single) 24.8 ""
Shoulder Drop.(Double) 13.4 ""","Black
/
Velvet",Authenticity Seal,There is feeling of use.,There is feeling of use.,-,-,AO07188
CHANEL CC Logos Hand Bag Black Caviar Skin,/collections/chanel/products/ao07105,268000,5207956,"W 9.4 "" x H 7.3 "" x D 3.1 ""
Handle Drop. 3.1 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card","There is a little feeling of use, good condition.","There is feeling of use, scuff.",-,-,AO07105
CHANEL Quilted CC Single Chain Shoulder Bag Black Satin,/collections/chanel/products/ao07100,348000,1474110,"W 7.5 "" x H 4.7 "" x D 2.0 ""
Strap Drop. 20.1 ""","Black
/
Satin, Leather","Authenticity Seal, Authenticity Card, Shop Seal, Pouch","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07100
CHANEL Quilted Fringe CC Single Chain Shoulder Bag Black Lizard,/collections/chanel/products/ao07095,348000,528301,"W 7.1 "" x H 5.1 "" x D 2.8 ""
Strap Drop. 18.5 ""","Black
/
Lizard Leather","Authenticity Seal, Dust Bag","There is a little feeling of use, Shoulder roots is minor frayed.","There is a little feeling of use, good condition.",-,-,AO07095
CHANEL Chain CC Single Shoulder Bag Beige Lizard,/collections/chanel/products/ao07094,268000,222914,"W 9.1 "" x H 5.1 "" x D 2.0 ""
Strap Drop. 19.7 ""","Beige
/
Lizard Leather, Leather",Authenticity Seal,"There is a little feeling of use, Coco mark metal is minoe discoloration.",Metal is rusty. Zipper pocket is minor scratches.,-,-,AO07094
CHANEL CC Logos Chain Basket Shoulder Bag Indigo Rattan Denim,/collections/chanel/products/ao07093,798000,5203640,"W 7.9 x H 5.9 x D 4.1 ""
Shoulder Drop. 20.5 ""","Indigo, Brown
/ Straw, Denim","Authenticity Card, Authenticity Seal, Manual","Rattan part has minor scuff, good condition.","There is a little feeling of use, good condition.",-,-,AO07093
CHANEL Quilted Classic Flap Jumbo Shoulder Bag Black Velvet,/collections/chanel/products/ao07089,498000,3592035,"W 12.2 "" x H 8.7 "" x D 3.1 ""
Strap Drop.(Single) 24.8 ""
Strap Drop.(Double) 13.4 ""","Black
/ Velvet",Authenticity Seal,"There is feeling of use, Velvet is scuff and peeled.","There is feeling of use, minor sticky.",-,-,AO07089
CHANEL Quilted CC Chain Backpack Bag Black Velvet,/collections/chanel/products/ao07042,698000,3724826,"W 10.2 "" x H 5.9 "" x D 2.4 ""
Strap. 33.1 ""","Black
/ Velvet, Leather",Authenticity Seal,Velvet is scuff and minor peeled.,There is feeling of use.,-,-,AO07042
CHANEL Sports Line Chocolate Bar Quilted Backpack Black,/collections/chanel/products/ao07040,268000,10894074,"W 11.0 x H 8.3 x D 2.0 ""
Strap max length. 29.5 ""","Black
/ Nylon","Authenticity Card, Authenticity Seal, Manual","There is a little feeling of use, good condition.",Very good condition.,-,Smell of perfume.,AO07040
CHANEL Super Model Jumbo XL CC Chain Shoulder Bag Caviar Skin,/collections/chanel/products/ao07038,348000,,"W 17.7 x H 14.6 x D 7.1 ""
Shoulder Drop. 14.8 """,Black/ Caviar Skin Leather,Authenticity Seal(Scuff),"There is a little feeling of use, Lose shape.","There is a little feeling of use, Leather part has scuff and dirt.",-,-,AO07038
CHANEL Quilted CC Logos Single Chain Shoulder Bag Light Blue Denim,/collections/chanel/products/ao07026,498000,1694053,"W 9.4 x H 5.9 x D 2.4 ""
Shoulder Drop. 20.9 """,Blue/ Denim,"Authenticity Card, Authenticity Seal",There is scuff and discoloration. Shoulder base has frayed.,There is feeling of use.,-,-,AO07026
CHANEL Quilted CC Logos Chain 2way Hand Bag Black Patent Leather,/collections/chanel/products/ao07020,248000,3300991,"W 9.4 x H 7.5 x D 3.9 ""
Handle Drop. 1.6 ""
Shoulder Drop. 23.6 """,Black/ Patent Leather,"Authenticity Card, Manual, Shoulder Strap","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",Pocket : Bottom has peeled.,-,AO07020
CHANEL CC Logos 2way Cosmetic Hand Bag Indigo Denim,/collections/chanel/products/ao07003,598000,4672720,"W 9.4 x H 7.1 x D 4.3 ""
Handle Drop. 1.2 ""
Shoulder Drop. 20.9 ""","Indigo
/
Denim, Leather","Authenticity Card, Authenticity Seal, Shop Seal, Shoulder Strap, Box","There is a little feeling of use, good condition.",There is feeling of use.,-,-,AO07003
CHANEL Quilted Fringe Single Chain Shoulder Bag Black Lizard Skin,/collections/chanel/products/ao06997,368000,1552581,"W 7.1 "" x H 4.7 "" x D 2.8 ""
Strap Drop. 17.7 ""","Black
/
Lizard Skin","Authenticity Seal, Dust Bag","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO06997
CHANEL Sports Line Messenger Shoulder Bag Black Nylon,/collections/chanel/products/ao06996,168000,10872390,"W 15.4 "" x H 11.8 "" x D 4.7 ""
Strap Drop. 8.3 - 16.1 ""","Black
/
Nylon",Authenticity Seal,"There is feeling of use, Side has tear.","There is a little feeling of use, good condition.",-,-,AO06996
CHANEL CC Single Chain Shoulder Bag Gold,/collections/chanel/products/ao06994,498000,5206514,"W 5.1 "" x H 4.3 "" x D 2.0 ""
Strap Drop. 11.4 """,Gold / -,Authenticity Seal,"There is feeling of use, scuff.",There is feeling of use.,-,Smell of cigarette.,AO06994
CHANEL Quilted Fringe CC Bijou Print Single Chain Shoulder Bag Blue Satin,/collections/chanel/products/ao06917,398000,888057,"W 6.1 "" x H 4.7 "" x D 2.8 ""
Strap Drop. 20.9 ""","Blue, etc
/
Satin, Leather","Authenticity Seal, Manual, Dust Bag, Box","There is a little feeling of use, Corner has scuff.","Side is minor discoloration, good condition.",-,-,AO06917
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Black Satin,/collections/chanel/products/ao06914,268000,1477838,"W 6.9 "" x H 5.5 "" x D 2.4 ""
Strap Drop. 18.9 ""","Black
/
Satin",Authenticity Seal,"Metal is minor dirt, good condition.","There is a little feeling of use, good condition.",-,-,AO06914
CHANEL CC Cosmetic Vanity Hand Bag Pink Caviar Skin,/collections/chanel/products/ao06909,148000,7945638,"W 5.9 "" x H 6.7 "" x D 4.9 ""
Handle Drop. 1.2 ""","Pink
/
Caviar Skin Leather","Authenticity Seal, Shop Seal, Dust Bag","There is a little feeling of use, dirt.","There is feeling of use, stain, Edge part has crack.",-,-,AO06909
CHANEL CC Logos Hand Bag Black Caviar Skin,/collections/chanel/products/ao06903,268000,5207915,"W 9.4 x H 6.7 x D 3.1 ""
Handle Drop. 4.1 ""","Black
/ Caviar Skin Leather",Authenticity Seal,"There are scratches and dirt, good condition.","There is a little feeling of use, good condition.",-,-,AO06903
CHANEL Quilted CC Logos Single Chain Shoulder Bag Black,/collections/chanel/products/ao06893,248000,4343118,"W 7.5 x H 4.3 x D 2.0 ""
Shoulder Drop. 17.3 ""","Black
/ Leather","Authenticity Card, Authenticity Seal, Shop Seal, Dust Bag, Box, Manual","There is minor scuff, good condition.","Backside of flap is scratches, good condition.",-,-,AO06893
CHANEL CC Logos Drawstring Chain Shoulder Bag Red Caviar Skin,/collections/chanel/products/ao06882,168000,373828,"W 7.9 x H 9.4 x D 5.9 ""
Shoulder Drop. 18.9 """,Red/ Caviar Skin Leather,Authenticity Seal(Peeled),"There is a little feeling of use, good condition.",There is feeling of use.,Pouch is missing.,-,AO06882
CHANEL Cosmos Line Quilted CC Logos Chain Bum Bag Red 75/30,/collections/chanel/products/ao06875,268000,,"W 5.5 x H 4.3 x D 1.4 ""
Waist. 27.2 - 30.3 ""
#30/75","Red
/
Leather",-,"There is a little feeling of use, good condition.",There is feeling of use.,-,Strong smell of material.,AO06875
CHANEL Kelly Quilted CC Logos Hand Bag Black,/collections/chanel/products/ao06821,368000,4374030," W 9.8 "" x H 7.1 "" x D 3.5 "" Handle Drop. 2.2 """, Black / Leather, Authenticity Seal," There is feeling of use, scuff and wrinkle."," There is feeling of use, wrinkle.  Flap has minor suntanned and scuff.", -, -, AO06821
CHANEL Quilted CC Single Chain Shoulder Bag Black Lizard,/collections/chanel/products/ao06798,298000,1101663,"W 7.9 "" x H 5.1 "" x D 1.8 ""
Strap Drop. 18.1 ""","Black
/
Lizard","Authenticity Seal, Authenticity Card","There is a little feeling of use, good condition.","There is feeling of use, Side is minor crack.",-,-,AO06798
CHANEL Quilted CC Single Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao06797,298000,3167002,"W 13.4 "" x H 6.9 "" x D 2.8 ""
Strap Drop. 20.1 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual","There is a little feeling of use, good condition.","There is a little feeling of use, Pocket is scratches.",-,-,AO06797
CHANEL Quilted Classic Double Flap Medium Shoulder Bag White Caviar,/collections/chanel/products/ao06794,598000,3274033,"W 10.0 "" x H 6.1 "" x D 2.6 ""
Strap Drop.(Single) 16.1 ""
Strap Drop.(Double) 8.7 ""","White
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Dust Bag, Manual, Box","There is feeling of use, Leather has yellow tint.","There is feeling of use, Flap has scuff and dirt.",-,-,AO06794
CHANEL Mademoiselle Classic Flap Jumbo Shoulder Bag Black Velor,/collections/chanel/products/ao06791,598000,3014680,"W 12.2 "" x H 8.3 "" x D 3.1 ""
Strap Drop.(Single) 22.4 ""
Strap Drop.(Double) 12.2 ""","Black
/
Velor",Authenticity Seal,"There is feeling of use, scuff.

Corner and Chain has scuff.","There is feeling of use, scuff and dirt.

Flap has scuff.",-,-,AO06791
CHANEL Collectible Record Motif Chain Clutch Bag Black Red Patent Leather,/collections/chanel/products/ao06787,698000,8955049,"W 6.9 "" x H 6.9 "" x D 0.8 ""
Chain Drop. 9.1 ""","Black, Red
/
Patent Leather, Leather","Authenticity Seal, Shop Seal","There is feeling of use, Patent leather is minor sticky.","There is a little feeling of use, good condition.",-,-,AO06787
CHANEL Sport Line CC Logos Waist Bum Bag Pink,/collections/chanel/products/ao06785,148000,11340310,"W 13.0 "" x H 6.7 "" x D 0.4 ""
Strap. 20.9 - 28.3 ""","Pink, Black
/
Canvas, Leather",Authenticity Seal,"There is feeling of use, faded, scuff and dirt.

Metal fittings has rust.","There is feeling of use, discoloration.",-,-,AO06785
CHANEL CC Logos Clutch Bag Gold,/collections/chanel/products/ao06754,348000,4431164,"W 7.9 x H 4.7 x D 2.0 """,Gold/ Leather,"Authenticity Card, Authenticity Seal, Manual, Dust Bag","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO06754
CHANEL Quilted CC Logos Single Chain Shoulder Bag Black,/collections/chanel/products/ao06749,268000,1108154,"W 7.5 x H 5.9 x D 2.2 ""
Shoulder Drop. 17.7 """,Black/ Leather,"Authenticity Card, Authenticity Seal",There is feeling of use.,There is feeling of use.,-,Strong smell of vanilla.,AO06749
CHANEL Quilted Classic Double Flap Small Shoulder Bag Navy,/collections/chanel/products/ao06747,368000,1225264,"W 9.1 x H 5.9 x D 2.6 ""
Shoulder Drop.(Single) 16.5 ""
Shoulder Drop.(Double) 9.4 """,Navy/ Leather,"Authenticity Card, Authenticity Seal, Dust Bag","There is scuff and minor discoloration, good condition.","There is a little feeling of use, Flap has scuff and minor discoloration.",-,-,AO06747
CHANEL Quilted CC Logos Chain Hand Bag Black Cotton,/collections/chanel/products/ao06745,168000,4458763,"W 8.7 x H 6.3 x D 2.0 ""
Handle Drop. 7.5 """,Black/ Cotton,"Authenticity Seal, Dust Bag",Very good condition.,"There is a little feeling of use, good condition.",-,-,AO06745
